ASV	raw_hit_count	strict_cutoff_pass_hit_count	retained_top_n_count	selection_status
dce6cdf241c1820d8fd691f257ee721f	198	198	5	candidate_available
dd8b84b6c87fcecf8df76050b70b6a2e	141	141	5	candidate_available
ddc938d077e73fa80d60433ea0f065b1	173	173	5	candidate_available
de9f5d789a08776f6e7ba581d784327c	168	168	5	candidate_available
deaa18d8f1f0a68e77236fd060313b09	185	185	5	candidate_available
deb97cee17e99b323f1cbf412123cbe4	253	253	5	candidate_available
df30642ec969952fcdf4d28844df8343	281	281	5	candidate_available
dff53305db8c0edeebd63a7c55860b06	345	345	5	candidate_available
e07035ca1a78a733b80b767ee1d87f86	190	190	5	candidate_available
e08b78852bed4afcea6b40d7010d60eb	134	134	5	candidate_available
e0e9522799898c83f9f0e45ef54fe8b0	249	249	5	candidate_available
e112c29f1d4d30f93d6a4f997da66225	179	179	5	candidate_available
e25bb45f33000148f4784fb8a0192a94	236	236	5	candidate_available
e28b6e0bb0e64f81a0dd9d665d0459ef	188	188	5	candidate_available
e3064899818d6e27aec934443a9804d2	289	289	5	candidate_available
e332c648f24c130c5f2d59d5449b40fc	180	180	5	candidate_available
e44ef40252932c0964ad866230e82b21	159	159	5	candidate_available
e49a1c33bff01b0baad3885264c9e2dc	144	144	5	candidate_available
e5d853208ee1048f3c1aa0c35964ff89	181	181	5	candidate_available
e5df968e1b748c53679a29497cedafc9	163	163	5	candidate_available
e62da64a67447ad0575490684a5b2e91	215	215	5	candidate_available
e6e622e0c9c574a045fd0dde7ab5a0a0	182	182	5	candidate_available
e6fd0ca5e1ff2bc07426d361bf4a7867	175	175	5	candidate_available
e71bf72c6d1bb519189030844bbb6a8a	164	164	5	candidate_available
e8657b7595d5e8e4e50826f1c25b6aa6	261	261	5	candidate_available
e8f7198381d65dc8753f199663cec60c	142	142	5	candidate_available
e93f497c90349fad4736dc6e20b72895	200	200	5	candidate_available
e964994d6f202441af10c435acc7d999	116	116	5	candidate_available
ea269f7c04a8c3401ecdb9586b4323b8	139	139	5	candidate_available
ea682988cc2366bcca203b858e165dbf	228	228	5	candidate_available
ea6e93c84843aa3cfe82790b7e8ee81d	161	161	5	candidate_available
eb280d3c9f9b72b9a987c894583394c9	311	311	5	candidate_available
eb7ae5701404f55c4858cac509cd1036	172	172	5	candidate_available
ec242822fcc557e9339f089df02f97f0	168	168	5	candidate_available
ec5862344e2468f6db640be9b7b2db07	237	237	5	candidate_available
ec8817a9df86a0eeb249c443053142e7	173	173	5	candidate_available
ec9d49717f5ec126ae4334e7cf55dc5c	219	219	5	candidate_available
eca677b652afb80f02a64e9a83fef553	209	209	5	candidate_available
ecb27c145358ad94558f0c105d455511	176	176	5	candidate_available
ed08fe04da925633f2c00f8cc1622edb	148	148	5	candidate_available
ed4824782d1a2a0df7b273a4267b408a	245	245	5	candidate_available
ee7388dacc8e4b7870d607cc42b50b9d	172	172	5	candidate_available
eed5e4d3a31942e1584d9ceffa60b00f	122	122	5	candidate_available
ef72dbd8d9fc0b4d053df2fef0d2fdc5	201	201	5	candidate_available
ef95468ac58c379df3eb0f8355e0e00f	175	175	5	candidate_available
f1e26dc5de94e5ab231af0b5370bb2e2	251	251	5	candidate_available
f2317d2b58e57a17e2043c724f1bf120	197	197	5	candidate_available
f24bad932a40bd5907b66928b249e6c4	164	164	5	candidate_available
f3a40e2dc8515c8e668fe47d3b330794	181	181	5	candidate_available
f3a42145228ac47bb4d37a0cdda6b1ee	178	178	5	candidate_available
f420cbde9cad909158433a2da2bc2724	201	201	5	candidate_available
f45167fe9037171e98d058bf61f10146	192	192	5	candidate_available
f49e5929ca3833c66e1441cdadb318b5	263	263	5	candidate_available
f4d59f3582021edd31f8a66bfbe26d3f	175	175	5	candidate_available
f6a521a0d8aa769735adaf5767c25c2a	183	183	5	candidate_available
f6f5923d4dd3c8badbc2b3e5e4b02b91	149	149	5	candidate_available
f7218976c1e3cfa5b3311810d216b38c	156	156	5	candidate_available
f8dfb2eaf616ca6fd27b85fafa01d333	106	106	5	candidate_available
f8f66f00e3f4d16fd424b04bd2c32c3d	80	80	5	candidate_available
fa49207aafe8816360a131aaed63c5c4	185	185	5	candidate_available
fa5c3717c38ec0a0608200d65036bf26	354	354	5	candidate_available
fa80b39ca2cea9ec824ab8329503c0b6	205	205	5	candidate_available
fb7034b7e4ae776739fa3661b5089842	258	258	5	candidate_available
fb76d27379d6ef9ed89ed41710259908	64	64	5	candidate_available
fc6c4e11383bfe07c738ed3d89340482	157	157	5	candidate_available
fe5dd60487e397f73714f40f42953e76	183	183	5	candidate_available
ff34f3db7fbb3ad8306614c173ba2319	129	129	5	candidate_available
ff8927283a289e09e5c48a5cf7d76e7d	179	179	5	candidate_available
