ASV	BLAST_Top1_Accession	BLAST_Top1_TaxID	BLAST_Top1_Evalue	BLAST_Top1_Bitscore	BLAST_Top1_Pident	BLAST_Top1_Qcovus	BLAST_Top1_AlignmentLength	BLAST_AmbiguousTopHit	BLAST_SelectionStatus	BLAST_Top1_Kingdom	BLAST_Top1_Phylum	BLAST_Top1_Class	BLAST_Top1_Order	BLAST_Top1_Family	BLAST_Top1_Genus	BLAST_Top1_Species	BLAST_Top2_Accession	BLAST_Top2_Species	BLAST_Top2_Evalue	BLAST_Top2_Bitscore	BLAST_Top2_Pident	BLAST_Top2_Qcovus	BLAST_Top2_AlignmentLength	CustomDB_Taxon	CustomDB_Confidence
427b2120e9fdcd3b20071ccba4e21cc3	NR_130667	900010	0.14	23.8	93.333	57	15	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.47	21.1	100.0	39	11	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	93.333
4410fbb6f29093b48a07044682c46bde	NR_130691	900007	1.0999999999999993e-117	409.0	99.563	100	229	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_111007	Saccharomyces_cerevisiae	5.72e-20	84.2	86.486	54	74	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Nakaseomyces; s__Nakaseomyces_glabratus	99.563
44289e0d4bb76d7dc0006d54ac820fc1	NR_130667	900010	0.49	22.0	92.857	48	14	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.49	21.1	100.0	47	11	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	92.857
44a05b01f5f5bea58a5e3a13e14d59fc	NR_121481	900001	9.799999999999999e-60	215.0	90.0	99	170	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	5.0799999999999986e-57	207.0	89.024	98	164	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_fumigatus	90.0
44f90264df134259ebc0896303d9a493	NR_121481	900001	0.0006889999999999999	31.0	88.462	47	26	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	0.0006889999999999999	31.0	88.462	46	26	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_fumigatus	88.462
492e37f87b8dabd8e27df1474005bc0d	NR_130667	900010	0.59	22.0	85.714	46	21	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_111475	Malassezia_globosa	0.59	21.1	100.0	39	11	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	85.714
4a9eebc6771e1b0950879ee3dd5c5c70	NR_077145	900004	0.031	25.6	78.788	49	33	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	0.031	24.7	100.0	55	13	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	78.788
4f0eeafcb9177222412728e3822743a3	NR_171785	900002	0.51	21.1	100.0	47	11	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_111007	Saccharomyces_cerevisiae	0.51	21.1	100.0	43	11	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	100.0
4f6bba767820d950766bc71d6d15fec4	NR_171785	900002	1.9399999999999996e-94	332.0	99.462	100	186	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	4.01e-08	44.6	74.242	80	66	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	99.462
4fe0a80f8c4b0a6cfc9a15c0926fd3f1	NR_130690	900005	1.75e-05	35.6	92.308	47	26	False	candidate_available	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	NR_125332	Candida_albicans	0.032	24.7	77.143	43	35	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_keratoplasticum	92.308
5043729794cc2c896d6e9a0f1626e20e	NR_171785	900002	1.56e-07	42.8	71.845	65	103	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_111475	Malassezia_globosa	0.51	21.1	100.0	45	11	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	71.845
53097c9e9e3c7ba253dbf5ec95c930fc	NR_130667	900010	0.15	23.8	78.788	50	33	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.15	22.9	88.235	37	17	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	78.788
53c9feac786c2fec525605f3db4ae987	NR_077145	900004	1.2099999999999994e-83	295.0	100.0	100	163	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	1.1299999999999994e-77	275.0	97.561	100	164	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	100.0
542c250da51659a9eb63accee552bd58	NR_130667	900010	0.011	26.5	78.788	41	33	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.47	22.0	79.167	41	24	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	78.788
54f44042aa65835826eb2207758c96d9	NR_121481	900001	4.45e-64	231.0	94.268	91	157	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	5.0799999999999986e-57	207.0	88.824	99	170	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_fumigatus	94.268
558f634792c8b5cee619778f270e8ee0	NR_111007	900009	1.659999999999999e-115	401.0	98.712	100	233	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_130691	Nakaseomyces_glabratus	5.820000000000001e-20	84.2	86.486	70	74	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces; s__Saccharomyces_cerevisiae	98.712
57dff5e5f62d238d6f055b37452ac823	NR_111007	900009	5.569999999999998e-55	199.0	100.0	88	110	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_130691	Nakaseomyces_glabratus	3.0899999999999997e-20	84.2	86.486	99	74	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces; s__Saccharomyces_cerevisiae	100.0
58912136ad5c68dae72bb4653a569b4d	NR_130691	900007	0.5	22.0	84.211	49	19	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_125332	Candida_albicans	1.7	20.2	83.333	34	18	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Nakaseomyces; s__Nakaseomyces_glabratus	84.211
590e0069dcd5441f47684045349cd9c2	NR_130667	900010	0.14	22.9	85.714	52	21	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.5	22.0	80.76899999999998	55	26	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	85.714
5c3158d98ae7185c37026511e5dbdb2c	NR_077145	900004	1.5299999999999993e-50	186.0	89.583	91	144	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	NR_121481	Aspergillus_fumigatus	2.2799999999999992e-48	178.0	85.802	97	162	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_chrysogenum	89.583
5c36e4197af8694525d815e3fcfb8e1b	NR_130667	900010	5.139999999999998e-82	290.0	99.387	100	163	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	4.23e-07	41.0	73.438	61	64	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	99.387
5c8e2d68a3058342eb5318f0efcfef0e	NR_130667	900010	0.003	28.3	84.615	54	26	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_130667	Cutaneotrichosporon_dermatis	0.49	22.0	92.857	54	14	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	84.615
5e8d3c0601be4315ab09e921da2d328f	NR_130667	900010	0.001	30.1	100.0	58	16	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_130667	Cutaneotrichosporon_dermatis	0.52	21.1	80.952	58	21	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	100.0
5f07fdf487c0bf4b18dc8e6534d559e0	NR_130667	900010	0.003	29.2	78.723	62	47	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.48	21.1	100.0	38	11	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	78.723
5fd5a9eab2b0664e8973995690493bb7	NR_171785	900002	0.51	21.1	100.0	48	11	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_111007	Saccharomyces_cerevisiae	0.51	21.1	100.0	43	11	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	100.0
5fe8ba6be9294240d26f875ee767f4fe	NR_111007	900009	7.36e-19	81.5	89.39399999999998	62	66	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_130691	Nakaseomyces_glabratus	1.62e-14	66.2	84.05799999999998	59	69	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces; s__Saccharomyces_cerevisiae	89.39399999999998
6092927047fe7a692354e4fd7c745e4c	NR_130667	900010	1.2099999999999994e-83	295.0	100.0	100	163	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	3.48e-08	44.6	74.242	62	66	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	100.0
60c4503cc5091926c0fe5039f5800884	NR_171785	900002	0.008	26.5	83.333	38	24	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_121481	Aspergillus_fumigatus	0.34	22.0	80.76899999999998	42	26	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	83.333
61126afa4733fbaeff0e31a74c4e98ba	NR_130690	900005	2.4399999999999997e-22	92.4	80.734	90	109	False	candidate_available	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	NR_121481	Aspergillus_fumigatus	0.000699	31.0	88.462	46	26	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_keratoplasticum	80.734
6143c50035fe5fc5272475693b56bdf1	NR_125332	900006	1.2599999999999999e-76	271.0	100.0	100	150	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	NR_130691	Nakaseomyces_glabratus	3.3799999999999994e-33	128.0	87.619	80	105	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Candida; s__Candida_albicans	100.0
61ac22dac6fb3801dc5ea4a2a0f37828	NR_171785	900002	0.012	26.5	83.333	35	24	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	0.49	22.0	82.609	42	23	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	83.333
63c9b0ae5186d4f240846adf2921d2a4	NR_130667	900010	0.011	26.5	100.0	57	14	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_130667	Cutaneotrichosporon_dermatis	1.7	20.2	92.308	57	13	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	100.0
64ff5d05e3dad56364385a586b8236d4	NR_130691	900007	0.39	22.0	85.714	50	21	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	NR_144900	Trichophyton_interdigitale	4.8	18.4	91.667	51	12	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Nakaseomyces; s__Nakaseomyces_glabratus	85.714
671e1c45b579b74ae01911c39f15f5ed	NR_171785	900002	0.001	30.1	84.615	38	26	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	0.011	27.4	78.125	56	32	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	84.615
6850c27dec2af54194264e1aebf97dcd	NR_111007	900009	2.1	20.2	92.308	47	13	False	candidate_available	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	NR_111007	Saccharomyces_cerevisiae	2.1	20.2	81.48100000000002	47	27	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces; s__Saccharomyces_cerevisiae	92.308
69cd5398b6e9164003f09fa393e6f17b	NR_130667	900010	1.01e-09	50.0	100.0	35	27	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_130691	Nakaseomyces_glabratus	0.04	24.7	100.0	39	13	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	100.0
69d7a7d7c05039ce3b5be70ffacc089f	NR_130690	900005	0.000725	31.0	74.138	77	58	False	candidate_available	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	NR_077145	Penicillium_chrysogenum	0.11	23.8	77.778	48	36	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_keratoplasticum	74.138
6a018acae919ab5f0ca6dbedcb3ed281	NR_130667	900010	0.003	28.3	100.0	62	15	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_111475	Malassezia_globosa	0.15	22.9	100.0	21	12	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	100.0
6a0e3aee96bfc2772cd53575935a9820	NR_121481	900001	0.003	28.3	85.185	48	27	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	0.003	28.3	85.185	35	27	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_fumigatus	85.185
6ab43771f8d50d4e9268e3421e3e927f	NR_130667	900010	0.17	22.9	100.0	30	12	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_130667	Cutaneotrichosporon_dermatis	0.17	22.9	81.818	30	22	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	100.0
6b772c4a25b6812808e7bf2169afb415	NR_171785	900002	0.049	24.7	82.609	29	23	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	0.17	22.9	100.0	30	12	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	82.609
6cf8e6273ab065c307d3712ac2dbfe1d	NR_130667	900010	5.46e-07	41.0	100.0	46	22	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.15	22.9	75.61	60	41	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	100.0
6da5475f6575f181dd87a66917e36920	NR_130667	900010	0.15	23.8	86.36399999999998	39	22	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_130667	Cutaneotrichosporon_dermatis	0.53	21.1	100.0	39	11	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	86.36399999999998
6f1091e7efe7bc87c06bbea6642f1003	NR_130667	900010	0.011	26.5	78.788	33	33	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_130667	Cutaneotrichosporon_dermatis	0.038	24.7	100.0	33	13	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	78.788
70b3cf507c15b1c220effff995cdd1ca	NR_111475	900008	0.048	25.6	85.714	48	21	False	candidate_available	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	NR_171785	Cryptococcus_neoformans	0.59	22.0	92.857	49	14	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia; s__Malassezia_globosa	85.714
74a06cbc0b620e28eca3ca122274f99c	NR_171785	900002	0.043	25.6	80.76899999999998	48	26	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	0.043	25.6	80.0	46	30	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	80.76899999999998
7759814383595a2d0ab1bf7b73171a44	NR_111475	900008	5.919999999999998e-135	466.0	100.0	90	258	False	candidate_available	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	NR_144900	Trichophyton_interdigitale	0.73	22.0	92.857	48	14	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia; s__Malassezia_globosa	100.0
77aef54800f91d2294bac5b9a9010594	NR_111475	900008	1.78e-07	42.8	75.342	45	73	False	candidate_available	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	NR_111475	Malassezia_globosa	0.048	24.7	100.0	45	13	k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__Malasseziales; f__Malasseziaceae; g__Malassezia; s__Malassezia_globosa	75.342
77c50df4f2148df177a3936d185bcec2	NR_130667	900010	0.011	27.4	81.25	38	32	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_130667	Cutaneotrichosporon_dermatis	1.6	20.2	92.308	38	13	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	81.25
7860959ab1ce8a841054c4d3d15221d0	NR_171785	900002	0.003	29.2	72.727	48	66	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	1.8	20.2	92.308	45	13	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	72.727
787f8227d35c58c25e5a1baaff22bcc5	NR_130667	900010	0.001	30.1	100.0	43	16	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_171785	Cryptococcus_neoformans	0.014	26.5	83.333	44	24	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	100.0
78f1ff03d895408d0bbfc76f894befec	NR_121481	900001	0.002	28.3	85.185	52	27	False	candidate_available	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	NR_077145	Penicillium_chrysogenum	0.002	28.3	85.185	49	27	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_fumigatus	85.185
7904340b100395ea12dbea044726ee08	NR_171785	900002	0.041	25.6	70.90899999999998	44	55	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	0.14	22.9	80.76899999999998	36	26	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	70.90899999999998
7958aa59fd7588c60330ce6799597d81	NR_171785	900002	0.16	23.8	93.333	41	15	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_121481	Aspergillus_fumigatus	0.55	21.1	100.0	38	11	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	93.333
7b0c2826eb7474c7abe104a585597010	NR_130690	900005	1.75e-05	35.6	92.308	47	26	False	candidate_available	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	NR_125332	Candida_albicans	0.032	24.7	77.143	38	35	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_keratoplasticum	92.308
7bb64ea8b4df8344319d79a47d3a8afa	NR_171785	900002	0.003	29.2	86.95700000000002	49	23	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	NR_130667	Cutaneotrichosporon_dermatis	0.041	25.6	93.75	52	16	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__Cryptococcus_neoformans	86.95700000000002
7c96432a999d02dd7f21cbbdf5ea202a	NR_130667	900010	0.011	27.4	81.25	38	32	False	candidate_available	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	NR_130691	Nakaseomyces_glabratus	1.6	20.2	92.308	47	13	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon; s__Cutaneotrichosporon_dermatis	81.25
