ASV	staxids	BLAST_Accession	BLAST_Evalue	BLAST_Bitscore	BLAST_Qcovus	BLAST_Pident	BLAST_AlignmentLength	BLAST_TaxID	BLAST_CandidateRank	BLAST_Kingdom	BLAST_Phylum	BLAST_Class	BLAST_Order	BLAST_Family	BLAST_Genus	BLAST_Species	selection_status
387de4923eb7c1950b022e185327224b	900003	NR_144900	0.39	21.1	51	87.5	16	900003	2	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
387de4923eb7c1950b022e185327224b	900005	NR_130690	1.4	20.2	51	92.308	13	900005	3	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
387de4923eb7c1950b022e185327224b	900005	NR_130690	1.4	19.3	51	100.0	10	900005	4	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
387de4923eb7c1950b022e185327224b	900001	NR_121481	1.4	19.3	29	84.211	19	900001	5	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
3aff115ea9dc889997fec9ab39973349	900010	NR_130667	1.2099999999999994e-83	295.0	100	100.0	163	900010	1	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
3aff115ea9dc889997fec9ab39973349	900002	NR_171785	1.21e-26	106.0	79	81.73899999999998	115	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
3aff115ea9dc889997fec9ab39973349	900008	NR_111475	1.4800000000000002e-25	103.0	77	90.541	74	900008	3	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
3aff115ea9dc889997fec9ab39973349	900006	NR_125332	2.6699999999999997e-22	91.5	53	93.333	60	900006	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
3aff115ea9dc889997fec9ab39973349	900007	NR_130691	3.2500000000000003e-21	88.7	57	89.39399999999998	66	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
3f1585818ee2ca5d837a80074f225019	900002	NR_171785	0.043	24.7	43	88.889	18	900002	1	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
3f1585818ee2ca5d837a80074f225019	900010	NR_130667	0.15	22.9	34	100.0	12	900010	2	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
3f1585818ee2ca5d837a80074f225019	900010	NR_130667	0.52	22.0	34	92.857	14	900010	3	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
3f1585818ee2ca5d837a80074f225019	900007	NR_130691	0.52	21.1	30	100.0	11	900007	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
3f1585818ee2ca5d837a80074f225019	900002	NR_171785	0.52	21.1	43	87.5	16	900002	5	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
3f4c30d9dbda2e4629b7ba6a41354eb0	900010	NR_130667	0.011	26.5	41	78.788	33	900010	1	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
3f4c30d9dbda2e4629b7ba6a41354eb0	900002	NR_171785	0.47	22.0	38	79.167	24	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
3f4c30d9dbda2e4629b7ba6a41354eb0	900002	NR_171785	0.47	21.1	38	100.0	11	900002	3	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
3f4c30d9dbda2e4629b7ba6a41354eb0	900008	NR_111475	0.47	21.1	37	100.0	11	900008	4	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
3f4c30d9dbda2e4629b7ba6a41354eb0	900007	NR_130691	1.6	19.3	38	88.235	17	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
410fa9b2d1c246b2da10b7c1800aecfe	900009	NR_111007	0.56	21.1	46	100.0	11	900009	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
410fa9b2d1c246b2da10b7c1800aecfe	900002	NR_171785	0.56	21.1	24	100.0	11	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
410fa9b2d1c246b2da10b7c1800aecfe	900010	NR_130667	2.0	20.2	40	92.308	13	900010	3	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
410fa9b2d1c246b2da10b7c1800aecfe	900009	NR_111007	2.0	20.2	46	83.333	18	900009	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
410fa9b2d1c246b2da10b7c1800aecfe	900007	NR_130691	2.0	19.3	55	100.0	10	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
427b2120e9fdcd3b20071ccba4e21cc3	900010	NR_130667	0.14	23.8	57	93.333	15	900010	1	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
427b2120e9fdcd3b20071ccba4e21cc3	900002	NR_171785	0.47	21.1	39	100.0	11	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
427b2120e9fdcd3b20071ccba4e21cc3	900010	NR_130667	1.7	20.2	57	78.788	33	900010	3	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
427b2120e9fdcd3b20071ccba4e21cc3	900010	NR_130667	5.8	18.4	57	91.667	12	900010	4	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
427b2120e9fdcd3b20071ccba4e21cc3	900008	NR_111475	5.8	18.4	52	91.667	12	900008	5	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
4410fbb6f29093b48a07044682c46bde	900007	NR_130691	1.0999999999999993e-117	409.0	100	99.563	229	900007	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
4410fbb6f29093b48a07044682c46bde	900009	NR_111007	5.72e-20	84.2	54	86.486	74	900009	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
4410fbb6f29093b48a07044682c46bde	900009	NR_111007	0.001	30.1	54	100.0	16	900009	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
4410fbb6f29093b48a07044682c46bde	900007	NR_130691	0.013	27.4	100	94.118	17	900007	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
4410fbb6f29093b48a07044682c46bde	900006	NR_125332	0.57	21.1	46	75.758	33	900006	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
44289e0d4bb76d7dc0006d54ac820fc1	900010	NR_130667	0.49	22.0	48	92.857	14	900010	1	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
44289e0d4bb76d7dc0006d54ac820fc1	900002	NR_171785	0.49	21.1	47	100.0	11	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
44289e0d4bb76d7dc0006d54ac820fc1	900008	NR_111475	0.49	21.1	18	100.0	11	900008	3	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
44289e0d4bb76d7dc0006d54ac820fc1	900002	NR_171785	0.49	21.1	47	80.952	21	900002	4	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
44289e0d4bb76d7dc0006d54ac820fc1	900010	NR_130667	1.7	20.2	48	92.308	13	900010	5	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
44a05b01f5f5bea58a5e3a13e14d59fc	900001	NR_121481	9.799999999999999e-60	215.0	99	90.0	170	900001	1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
44a05b01f5f5bea58a5e3a13e14d59fc	900004	NR_077145	5.0799999999999986e-57	207.0	98	89.024	164	900004	2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
44a05b01f5f5bea58a5e3a13e14d59fc	900003	NR_144900	3.01e-09	48.2	70	71.55199999999998	116	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
44a05b01f5f5bea58a5e3a13e14d59fc	900001	NR_121481	0.01	26.5	99	80.0	35	900001	4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
44a05b01f5f5bea58a5e3a13e14d59fc	900001	NR_121481	0.12	23.8	99	79.31	29	900001	5	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
44f90264df134259ebc0896303d9a493	900001	NR_121481	0.0006889999999999999	31.0	47	88.462	26	900001	1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
44f90264df134259ebc0896303d9a493	900004	NR_077145	0.0006889999999999999	31.0	46	88.462	26	900004	2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
44f90264df134259ebc0896303d9a493	900002	NR_171785	0.029	24.7	43	88.889	18	900002	3	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
44f90264df134259ebc0896303d9a493	900003	NR_144900	0.029	24.7	40	84.0	25	900003	4	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
44f90264df134259ebc0896303d9a493	900002	NR_171785	0.1	22.9	43	88.235	17	900002	5	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
492e37f87b8dabd8e27df1474005bc0d	900010	NR_130667	0.59	22.0	46	85.714	21	900010	1	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
492e37f87b8dabd8e27df1474005bc0d	900008	NR_111475	0.59	21.1	39	100.0	11	900008	2	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
492e37f87b8dabd8e27df1474005bc0d	900003	NR_144900	2.1	19.3	37	100.0	10	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
492e37f87b8dabd8e27df1474005bc0d	900008	NR_111475	7.2	17.5	39	100.0	9	900008	4	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
492e37f87b8dabd8e27df1474005bc0d	900008	NR_111475	7.2	17.5	39	100.0	9	900008	5	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
4a9eebc6771e1b0950879ee3dd5c5c70	900004	NR_077145	0.031	25.6	49	78.788	33	900004	1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
4a9eebc6771e1b0950879ee3dd5c5c70	900001	NR_121481	0.031	24.7	55	100.0	13	900001	2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
4a9eebc6771e1b0950879ee3dd5c5c70	900010	NR_130667	0.37	21.1	44	70.732	41	900010	3	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
4a9eebc6771e1b0950879ee3dd5c5c70	900004	NR_077145	1.3	20.2	49	92.308	13	900004	4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
4a9eebc6771e1b0950879ee3dd5c5c70	900002	NR_171785	1.3	20.2	26	92.308	13	900002	5	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
4f0eeafcb9177222412728e3822743a3	900002	NR_171785	0.51	21.1	47	100.0	11	900002	1	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
4f0eeafcb9177222412728e3822743a3	900009	NR_111007	0.51	21.1	43	100.0	11	900009	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
4f0eeafcb9177222412728e3822743a3	900008	NR_111475	0.51	21.1	34	100.0	11	900008	3	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
4f0eeafcb9177222412728e3822743a3	900002	NR_171785	0.51	21.1	47	80.952	21	900002	4	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
4f0eeafcb9177222412728e3822743a3	900010	NR_130667	1.8	20.2	48	92.308	13	900010	5	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
4f6bba767820d950766bc71d6d15fec4	900002	NR_171785	1.9399999999999996e-94	332.0	100	99.462	186	900002	1	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
4f6bba767820d950766bc71d6d15fec4	900010	NR_130667	4.01e-08	44.6	80	74.242	66	900010	2	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
4f6bba767820d950766bc71d6d15fec4	900010	NR_130667	0.13	23.8	80	72.34	47	900010	3	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
4f6bba767820d950766bc71d6d15fec4	900005	NR_130690	1.6	19.3	34	100.0	10	900005	4	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
4f6bba767820d950766bc71d6d15fec4	900004	NR_077145	1.6	19.3	50	86.667	15	900004	5	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
4fe0a80f8c4b0a6cfc9a15c0926fd3f1	900005	NR_130690	1.75e-05	35.6	47	92.308	26	900005	1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
4fe0a80f8c4b0a6cfc9a15c0926fd3f1	900006	NR_125332	0.032	24.7	43	77.143	35	900006	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
4fe0a80f8c4b0a6cfc9a15c0926fd3f1	900004	NR_077145	1.3	20.2	57	92.308	13	900004	3	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
4fe0a80f8c4b0a6cfc9a15c0926fd3f1	900009	NR_111007	1.3	20.2	56	88.235	17	900009	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
4fe0a80f8c4b0a6cfc9a15c0926fd3f1	900005	NR_130690	1.3	19.3	47	80.0	20	900005	5	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
5043729794cc2c896d6e9a0f1626e20e	900002	NR_171785	1.56e-07	42.8	65	71.845	103	900002	1	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
5043729794cc2c896d6e9a0f1626e20e	900008	NR_111475	0.51	21.1	45	100.0	11	900008	2	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
5043729794cc2c896d6e9a0f1626e20e	900003	NR_144900	0.51	21.1	43	100.0	11	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
5043729794cc2c896d6e9a0f1626e20e	900010	NR_130667	1.8	20.2	46	93.333	15	900010	4	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
5043729794cc2c896d6e9a0f1626e20e	900001	NR_121481	1.8	19.3	47	86.667	15	900001	5	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
53097c9e9e3c7ba253dbf5ec95c930fc	900010	NR_130667	0.15	23.8	50	78.788	33	900010	1	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
53097c9e9e3c7ba253dbf5ec95c930fc	900002	NR_171785	0.15	22.9	37	88.235	17	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
53097c9e9e3c7ba253dbf5ec95c930fc	900010	NR_130667	0.51	22.0	50	92.857	14	900010	3	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
53097c9e9e3c7ba253dbf5ec95c930fc	900010	NR_130667	6.2	18.4	50	91.667	12	900010	4	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
53097c9e9e3c7ba253dbf5ec95c930fc	900007	NR_130691	6.2	18.4	38	82.353	17	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
53c9feac786c2fec525605f3db4ae987	900004	NR_077145	1.2099999999999994e-83	295.0	100	100.0	163	900004	1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
53c9feac786c2fec525605f3db4ae987	900001	NR_121481	1.1299999999999994e-77	275.0	100	97.561	164	900001	2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
53c9feac786c2fec525605f3db4ae987	900003	NR_144900	2.0499999999999997e-36	138.0	96	79.87	154	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
53c9feac786c2fec525605f3db4ae987	900007	NR_130691	4.23e-26	104.0	59	94.03	67	900007	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
53c9feac786c2fec525605f3db4ae987	900006	NR_125332	1.4800000000000002e-25	102.0	64	89.744	78	900006	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
542c250da51659a9eb63accee552bd58	900010	NR_130667	0.011	26.5	41	78.788	33	900010	1	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
542c250da51659a9eb63accee552bd58	900002	NR_171785	0.47	22.0	41	79.167	24	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
542c250da51659a9eb63accee552bd58	900002	NR_171785	0.47	21.1	41	100.0	11	900002	3	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
542c250da51659a9eb63accee552bd58	900010	NR_130667	1.6	19.3	41	100.0	10	900010	4	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
542c250da51659a9eb63accee552bd58	900007	NR_130691	1.6	19.3	37	88.235	17	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
54f44042aa65835826eb2207758c96d9	900001	NR_121481	4.45e-64	231.0	91	94.268	157	900001	1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
54f44042aa65835826eb2207758c96d9	900004	NR_077145	5.0799999999999986e-57	207.0	99	88.824	170	900004	2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
54f44042aa65835826eb2207758c96d9	900003	NR_144900	1.66e-12	59.9	76	73.27600000000002	116	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
54f44042aa65835826eb2207758c96d9	900001	NR_121481	0.034	24.7	91	79.31	29	900001	4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
54f44042aa65835826eb2207758c96d9	900009	NR_111007	0.42	21.1	43	100.0	11	900009	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
558f634792c8b5cee619778f270e8ee0	900009	NR_111007	1.659999999999999e-115	401.0	100	98.712	233	900009	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
558f634792c8b5cee619778f270e8ee0	900007	NR_130691	5.820000000000001e-20	84.2	70	86.486	74	900007	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
558f634792c8b5cee619778f270e8ee0	900007	NR_130691	0.001	31.0	70	94.737	19	900007	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
558f634792c8b5cee619778f270e8ee0	900003	NR_144900	0.17	23.8	42	93.333	15	900003	4	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
558f634792c8b5cee619778f270e8ee0	900006	NR_125332	0.17	22.9	39	74.359	39	900006	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
57dff5e5f62d238d6f055b37452ac823	900009	NR_111007	5.569999999999998e-55	199.0	88	100.0	110	900009	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
57dff5e5f62d238d6f055b37452ac823	900007	NR_130691	3.0899999999999997e-20	84.2	99	86.486	74	900007	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
57dff5e5f62d238d6f055b37452ac823	900007	NR_130691	5.2200000000000005e-11	54.5	99	88.095	42	900007	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
57dff5e5f62d238d6f055b37452ac823	900006	NR_125332	0.08800000000000001	22.9	60	74.359	39	900006	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
57dff5e5f62d238d6f055b37452ac823	900007	NR_130691	0.31	22.0	99	80.76899999999998	26	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
58912136ad5c68dae72bb4653a569b4d	900007	NR_130691	0.5	22.0	49	84.211	19	900007	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
58912136ad5c68dae72bb4653a569b4d	900006	NR_125332	1.7	20.2	34	83.333	18	900006	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
58912136ad5c68dae72bb4653a569b4d	900003	NR_144900	1.7	19.3	60	100.0	10	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
58912136ad5c68dae72bb4653a569b4d	900008	NR_111475	1.7	19.3	39	100.0	10	900008	4	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
58912136ad5c68dae72bb4653a569b4d	900005	NR_130690	1.7	19.3	37	100.0	10	900005	5	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
590e0069dcd5441f47684045349cd9c2	900010	NR_130667	0.14	22.9	52	85.714	21	900010	1	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
