run_id	Trimm	Paired	preprocess_method	feature_id	n_stool_sample_observed	stool_total_count	stool_mean_relative_abundance	stool_max_relative_abundance	qiime_resolution	QIIME_Taxon_Normalized	QIIME_ConfidenceNumeric	BLAST_Top1_Accession	BLAST_Top1_TaxID	BLAST_Top1_Pident	BLAST_Top1_Qcovus	BLAST_Top1_Bitscore	BLAST_Top1_AlignmentLength	BLAST_AmbiguousTopHit	BLAST_CutoffPass	BLAST_SelectionStatus	BLAST_Top1_Kingdom	BLAST_Top1_Phylum	BLAST_Top1_Class	BLAST_Top1_Order	BLAST_Top1_Family	BLAST_Top1_Genus	BLAST_Top1_Species	Final_Genus	Final_Species	Final_Taxon	Replacement_Status	Replacement_Reason
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	7c26a2bc5ea2beb04c6da14fd04a67c3	1	701	0.5212050916012372	0.5212050916012372	Genus	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Suillaceae; g__Suillus; s__Suillus_g	0.9999929156422516	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Suillus	Suillus_g	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Suillaceae; g__Suillus; s__Suillus_g	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	b356543b7a64ebdabe2aacf2a2b4e4af	1	653	0.485516297882465	0.485516297882465	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	1.000000000000011	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	2fadc7fa01c6d1e87be809237590227f	1	646	0.48679401680418977	0.48679401680418977	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	0.999999999999998	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	338ebd69d5b03851738ff9768b025122	2	615	0.2263549892243592	0.37175826790387817	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	0.9999999999999988	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	80031c9738d7445f1f857a5681c053a2	3	594	0.1462602735113251	0.3100463954318344	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	0.9999999999999862	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	80031c9738d7445f1f857a5681c053a2	3	593	0.14766572843353687	0.3134772615952677	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	0.9999999999999862	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	67f44c83f92569ef7a21c13966f48c49	1	584	0.43421365691172975	0.43421365691172975	Genus	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_g	0.952718283561182	NR_077149	41067	99.123	100	403	228	TRUE	TRUE	candidate_available	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_candidus	Aspergillus	Aspergillus_candidus	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_candidus	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	31c5d2162fbc4550b1537c9a9bc92d55	1	529	0.3736931336535744	0.3736931336535744	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.7666555731665904	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	2b01ef55e239b98907664a9962dd835b	1	529	0.372377868506265	0.372377868506265	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.7222162409147345	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	89b2c9df3eca133597ce82b96537e5cb	1	519	0.36533858932845276	0.36533858932845276	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.8053509685545772	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	a3d5c4ddcd229676d01f4d84ceb4c269	1	518	0.3659225769991523	0.3659225769991523	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.8353367530921919	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	ec6e9c6d65a5399d0933b26589fe40db	1	512	0.3806804663335713	0.3806804663335713	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	1.0000000000000049	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	216f8b39045b9b00c7f830736ee9bc59	1	507	0.3820504125692325	0.3820504125692325	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.8347599256920536	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	1081bb0a739150388231c3df65f909dc	2	495	0.1820607060201061	0.2944325481798715	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.7030625595856475	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	63f1a87072986331d33badecc342608c	2	494	0.18379384909169147	0.29765268829358354	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	1.000000000000011	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	b071af43257d5c4de2339fe5cbf735d2	1	490	0.36924004370596436	0.36924004370596436	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	0.9999999999999868	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	4941117af711ee0d06af22a61b399b2d	2	488	0.22374168901589397	0.40454377504713357	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.76222117306301	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	f49e5929ca3833c66e1441cdadb318b5	2	486	0.22784809814260276	0.4133113418065392	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.8534207170968705	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	aea3e03e30b06124e1d93a28dd05f1e6	1	468	0.33060186493359706	0.33060186493359706	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.8716928184849448	NR_119729	643907	99.288	100	499	281	TRUE	TRUE	candidate_available	Eukaryota	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium	Cladosporium_colombiae	Cladosporium	Cladosporium_colombiae	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Cladosporiales; f__Cladosporiaceae; g__Cladosporium; s__Cladosporium_colombiae	blast_top1_species_rescued_ambiguous_missing_qiime_species	QIIME/UNITE species was missing or placeholder-like and BLAST top1 species passed cutoffs; top1 was used despite ambiguous top-hit conflict.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	c55c882cd5b0311b9de7f084c67c9416	1	435	0.42204327156301547	0.42204327156301547	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.77246316377783	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	04afb5de4ef391d0ab8c50f4bfe0e962	1	435	0.41212304952108464	0.41212304952108464	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.7774330786989126	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	2abd97d819164ca22fea7fc261ffc6f7	3	430	0.1343192492108688	0.3570389055981372	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.7897964993717408	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	2abd97d819164ca22fea7fc261ffc6f7	3	430	0.13135721483845827	0.3486466258017451	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.7897964993717408	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	12bedaf58ec89b5e05c19ad026fdaf9c	1	412	0.3104630571568517	0.3104630571568517	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.7141742941111917	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	ef625af92358d0ebe325ddb17b618ef9	1	412	0.3063288127527956	0.3063288127527956	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	1.0000000000000135	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	e82b717c2dd3e0adf38d29ca295ddd59	1	400	0.29740661432310256	0.29740661432310256	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	1.000000000000013	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	ec5862344e2468f6db640be9b7b2db07	1	399	0.30066689273199954	0.30066689273199954	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	1.0000000000000144	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	59e40ac1498d94cbe3008b752b9b8303	1	398	0.3770689050790613	0.3770689050790613	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.8245947387822186	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	a1ddc0359a09921a4282096b4bd79a1c	1	385	0.364752584058891	0.364752584058891	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.8391003449731068	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	c2203519577ce726b6acdcbc0b212be6	1	374	0.263269041250176	0.263269041250176	Above genus	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Hydnaceae_f; s__Hydnaceae_f	0.968744441592373	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Hydnaceae_f	Hydnaceae_f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Hydnaceae_f; s__Hydnaceae_f	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	f3556e55c63ed4a9ecddd5ef5c6d9ae8	1	357	0.25130226664789523	0.25130226664789523	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	0.999999999999999	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	d016750395fb04761d3346b6911b9ddb	1	354	0.2500706414241311	0.2500706414241311	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.8800007661703351	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	b52a1a66de4c1b1ac1df6e2151141f35	3	330	0.08336517630230675	0.2245419938139424	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	1.0000000000000089	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	bf60bfa70e65550fe55e453011d1dc47	3	310	0.08387193243390251	0.15167737330478231	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	1.0000000000000138	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	c97cb7a6c9ebb46e3770a690678d2f8d	2	308	0.10888206689849596	0.21474992935857587	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	1.0000000000000009	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	1b0ea89e8460365693bf9a78cd7193ef	2	308	0.10848407657436085	0.21399408700549066	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	1.000000000000009	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	f9e0459672e12d102a630e4436ffb437	1	307	0.2161058707588343	0.2161058707588343	Genus	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Candolleomyces; s__Candolleomyces_g	0.9629005137213285	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Candolleomyces	Candolleomyces_g	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Candolleomyces; s__Candolleomyces_g	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	df30642ec969952fcdf4d28844df8343	1	299	0.29009411079848646	0.29009411079848646	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.8902466377616554	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_PE_cutadapt_unite_blast_top1_rescue	Cutadapt	PE	Cutadapt	ec9d49717f5ec126ae4334e7cf55dc5c	1	286	0.2774813233724653	0.2774813233724653	Above genus	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	0.857091988350943	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Ascomycota_p	Ascomycota_p	k__Fungi; p__Ascomycota; c__Ascomycota_p; o__Ascomycota_p; f__Ascomycota_p; g__Ascomycota_p; s__Ascomycota_p	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
fig4_q30_SE_cutadapt_unite_blast_top1_rescue	Cutadapt	SE	Cutadapt	f995e145056827d946990165fee89f13	1	286	0.27095906244374757	0.27095906244374757	Above genus	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	0.999999999999994	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	Fungi_k	Fungi_k	k__Fungi; p__Fungi_k; c__Fungi_k; o__Fungi_k; f__Fungi_k; g__Fungi_k; s__Fungi_k	qiime_retained_no_blast_species	No BLAST species-level top hit was available.
