ASV	staxids	BLAST_Accession	BLAST_Evalue	BLAST_Bitscore	BLAST_Qcovus	BLAST_Pident	BLAST_AlignmentLength	BLAST_TaxID	BLAST_CandidateRank	BLAST_Kingdom	BLAST_Phylum	BLAST_Class	BLAST_Order	BLAST_Family	BLAST_Genus	BLAST_Species	selection_status
3d5f170d59af5aa3757284a921c5a385	900008	NR_111475	2.95e-17	75.2	63	86.885	61	900008	3	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
3d5f170d59af5aa3757284a921c5a385	900006	NR_125332	1.86e-13	63.5	44	89.36200000000002	47	900006	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
3d5f170d59af5aa3757284a921c5a385	900007	NR_130691	6.490000000000001e-13	60.8	49	84.906	53	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
3d6bfcea85715e48dbcf0dd76406cc95	900008	NR_111475	6.519999999999999e-13	60.8	65	87.5	48	900008	1	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
3d6bfcea85715e48dbcf0dd76406cc95	900010	NR_130667	2.28e-12	59.0	59	84.615	52	900010	2	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
3d6bfcea85715e48dbcf0dd76406cc95	900002	NR_171785	6.110000000000001e-07	41.0	58	78.723	47	900002	3	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
3d6bfcea85715e48dbcf0dd76406cc95	900007	NR_130691	2.6e-05	36.5	65	76.596	47	900007	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
3d6bfcea85715e48dbcf0dd76406cc95	900006	NR_125332	2.6e-05	36.5	47	76.596	47	900006	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
3e386a41fce9acea998443c7cd0b8976	900005	NR_130690	1.34e-21	90.6	100	70.238	252	900005	1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
3e386a41fce9acea998443c7cd0b8976	900003	NR_144900	1.6299999999999993e-20	86.9	91	83.146	89	900003	2	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
3e386a41fce9acea998443c7cd0b8976	900007	NR_130691	2.95e-17	76.1	58	90.741	54	900007	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
3e386a41fce9acea998443c7cd0b8976	900006	NR_125332	2.95e-17	76.1	50	90.741	54	900006	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
3e386a41fce9acea998443c7cd0b8976	900002	NR_171785	1.03e-16	74.3	55	90.566	53	900002	5	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
3ee47f1d98e4915c5a3a26a8c46c4890	900002	NR_171785	5.690000000000001e-20	84.2	64	78.30199999999998	106	900002	1	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
3ee47f1d98e4915c5a3a26a8c46c4890	900008	NR_111475	3.5899999999999997e-16	72.5	52	83.58200000000002	67	900008	2	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
3ee47f1d98e4915c5a3a26a8c46c4890	900006	NR_125332	1.25e-15	69.8	40	88.679	53	900006	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
3ee47f1d98e4915c5a3a26a8c46c4890	900010	NR_130667	1.86e-13	62.6	50	83.051	59	900010	4	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
3ee47f1d98e4915c5a3a26a8c46c4890	900007	NR_130691	6.490000000000001e-13	61.7	38	86.275	51	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
417ff10c1dde2640f0c95e9274677e6e	900008	NR_111475	1.03e-16	73.4	54	89.09100000000002	55	900008	1	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
417ff10c1dde2640f0c95e9274677e6e	900010	NR_130667	1.53e-14	67.1	49	84.74600000000002	59	900010	2	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
417ff10c1dde2640f0c95e9274677e6e	900002	NR_171785	5.33e-14	64.4	60	85.455	55	900002	3	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
417ff10c1dde2640f0c95e9274677e6e	900007	NR_130691	7.91e-12	57.2	39	84.314	51	900007	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
417ff10c1dde2640f0c95e9274677e6e	900006	NR_125332	2.7600000000000007e-11	56.3	32	83.01899999999998	53	900006	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
424a42c649741aeff084e4e4be42d5e8	900001	NR_121481	3.45e-05	35.6	47	100.0	19	900001	1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
424a42c649741aeff084e4e4be42d5e8	900009	NR_111007	3.45e-05	35.6	42	100.0	19	900009	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
424a42c649741aeff084e4e4be42d5e8	900003	NR_144900	3.45e-05	35.6	41	100.0	19	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
424a42c649741aeff084e4e4be42d5e8	900007	NR_130691	3.45e-05	35.6	40	100.0	19	900007	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
424a42c649741aeff084e4e4be42d5e8	900006	NR_125332	3.45e-05	35.6	38	100.0	19	900006	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
429ef104fcabfbb4b403c2c09309eadf	900001	NR_121481	4.3599999999999987e-91	321.0	100	92.14	229	900001	1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
429ef104fcabfbb4b403c2c09309eadf	900004	NR_077145	4.079999999999998e-85	301.0	100	90.351	228	900004	2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
429ef104fcabfbb4b403c2c09309eadf	900003	NR_144900	2.26e-31	123.0	82	77.143	175	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
429ef104fcabfbb4b403c2c09309eadf	900006	NR_125332	4.670000000000001e-21	87.8	43	90.769	65	900006	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
429ef104fcabfbb4b403c2c09309eadf	900007	NR_130691	6.93e-19	80.6	59	92.593	54	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
43071ca5a252d644aa64b30a517cdb84	900010	NR_130667	1.34e-21	89.7	100	67.528	271	900010	1	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
43071ca5a252d644aa64b30a517cdb84	900002	NR_171785	5.690000000000001e-20	85.1	64	85.52600000000002	76	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
43071ca5a252d644aa64b30a517cdb84	900002	NR_171785	6.93e-19	81.5	64	97.872	47	900002	3	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
43071ca5a252d644aa64b30a517cdb84	900006	NR_125332	2.42e-18	79.7	64	94.118	51	900006	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
43071ca5a252d644aa64b30a517cdb84	900007	NR_130691	2.42e-18	78.8	63	92.453	53	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
43f18b9991f72cfc8bf12cbd1b48c96b	900001	NR_121481	3.19e-06	37.4	57	100.0	20	900001	1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
43f18b9991f72cfc8bf12cbd1b48c96b	900004	NR_077145	3.19e-06	37.4	53	100.0	20	900004	2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
43f18b9991f72cfc8bf12cbd1b48c96b	900005	NR_130690	3.19e-06	37.4	47	100.0	20	900005	3	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
43f18b9991f72cfc8bf12cbd1b48c96b	900009	NR_111007	3.19e-06	37.4	46	100.0	20	900009	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
43f18b9991f72cfc8bf12cbd1b48c96b	900007	NR_130691	3.19e-06	37.4	45	100.0	20	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
442a16533e54a9749b2cc6af051e2025	900002	NR_171785	1.6299999999999993e-20	86.0	47	92.982	57	900002	1	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
442a16533e54a9749b2cc6af051e2025	900007	NR_130691	6.93e-19	80.6	43	92.593	54	900007	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
442a16533e54a9749b2cc6af051e2025	900006	NR_125332	3.5899999999999997e-16	71.6	36	88.889	54	900006	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
442a16533e54a9749b2cc6af051e2025	900010	NR_130667	1.25e-15	69.8	40	86.20700000000002	58	900010	4	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
442a16533e54a9749b2cc6af051e2025	900009	NR_111007	4.379999999999999e-15	68.0	40	88.889	54	900009	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
448deac40229a7efe42560189717e686	900001	NR_121481	5.3099999999999975e-90	317.0	100	92.14	229	900001	1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
448deac40229a7efe42560189717e686	900004	NR_077145	6.059999999999998e-83	293.0	99	90.222	225	900004	2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
448deac40229a7efe42560189717e686	900003	NR_144900	1.86e-32	126.0	82	77.714	175	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
448deac40229a7efe42560189717e686	900006	NR_125332	4.670000000000001e-21	87.8	43	90.769	65	900006	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
448deac40229a7efe42560189717e686	900007	NR_130691	6.93e-19	80.6	62	92.593	54	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
45abd68f253254c6fa3ef6981b6b7e84	900007	NR_130691	9.88e-25	101.0	45	85.227	88	900007	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
45abd68f253254c6fa3ef6981b6b7e84	900002	NR_171785	3.45e-24	99.6	56	85.057	87	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
45abd68f253254c6fa3ef6981b6b7e84	900003	NR_144900	1.1999999999999997e-23	96.9	61	84.09100000000002	88	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
45abd68f253254c6fa3ef6981b6b7e84	900001	NR_121481	1.1999999999999997e-23	96.9	55	84.09100000000002	88	900001	4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
45abd68f253254c6fa3ef6981b6b7e84	900009	NR_111007	1.1999999999999997e-23	96.9	51	84.09100000000002	88	900009	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
460ee956051055b9917825569ff923c6	900007	NR_130691	2.48e-32	125.0	62	91.011	89	900007	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
460ee956051055b9917825569ff923c6	900002	NR_171785	2.48e-32	125.0	55	82.677	127	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
460ee956051055b9917825569ff923c6	900003	NR_144900	3.02e-31	122.0	58	83.62100000000002	116	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
460ee956051055b9917825569ff923c6	900001	NR_121481	1.0499999999999999e-30	121.0	68	89.88799999999998	89	900001	4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
460ee956051055b9917825569ff923c6	900009	NR_111007	1.0499999999999999e-30	121.0	50	89.88799999999998	89	900009	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
464e19f539c8d48eeb059761e4076133	900007	NR_130691	5.85e-06	37.4	51	100.0	20	900007	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
464e19f539c8d48eeb059761e4076133	900010	NR_130667	5.85e-06	37.4	49	100.0	20	900010	2	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
464e19f539c8d48eeb059761e4076133	900009	NR_111007	5.85e-06	37.4	43	100.0	20	900009	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
464e19f539c8d48eeb059761e4076133	900001	NR_121481	5.85e-06	37.4	41	100.0	20	900001	4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
464e19f539c8d48eeb059761e4076133	900003	NR_144900	5.85e-06	37.4	38	100.0	20	900003	5	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
46af2089e83994319d971cbc29507615	900005	NR_130690	0.003	29.2	58	95.0	20	900005	1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
46af2089e83994319d971cbc29507615	900010	NR_130667	0.003	29.2	40	95.0	20	900010	2	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
46af2089e83994319d971cbc29507615	900009	NR_111007	0.003	29.2	37	95.0	20	900009	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
46af2089e83994319d971cbc29507615	900001	NR_121481	0.003	29.2	37	95.0	20	900001	4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
46af2089e83994319d971cbc29507615	900007	NR_130691	0.003	29.2	36	95.0	20	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
4829c7cee3b18ec5924817979293801f	900002	NR_171785	3.5899999999999997e-16	71.6	49	84.375	64	900002	1	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
4829c7cee3b18ec5924817979293801f	900008	NR_111475	1.25e-15	70.7	48	87.5	56	900008	2	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
4829c7cee3b18ec5924817979293801f	900010	NR_130667	4.379999999999999e-15	68.0	48	84.375	64	900010	3	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
4829c7cee3b18ec5924817979293801f	900001	NR_121481	7.91e-12	57.2	45	84.314	51	900001	4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
4829c7cee3b18ec5924817979293801f	900003	NR_144900	7.91e-12	57.2	45	84.314	51	900003	5	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
484bd431a65762338ef456a194b5348e	900006	NR_125332	4.14e-34	129.0	100	100.0	71	900006	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
484bd431a65762338ef456a194b5348e	900009	NR_111007	1.11e-28	111.0	100	94.366	71	900009	2	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
484bd431a65762338ef456a194b5348e	900007	NR_130691	1.11e-28	111.0	100	94.366	71	900007	3	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
484bd431a65762338ef456a194b5348e	900003	NR_144900	4.73e-27	106.0	100	92.958	71	900003	4	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
484bd431a65762338ef456a194b5348e	900010	NR_130667	4.73e-27	105.0	100	94.444	72	900010	5	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
4895bce8e320a5bf47a9ca23b5631654	900007	NR_130691	7.029999999999998e-33	128.0	60	82.677	127	900007	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
4895bce8e320a5bf47a9ca23b5631654	900002	NR_171785	2.4500000000000002e-32	125.0	50	82.677	127	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
4895bce8e320a5bf47a9ca23b5631654	900003	NR_144900	8.57e-32	123.0	64	81.89	127	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
4895bce8e320a5bf47a9ca23b5631654	900001	NR_121481	8.57e-32	123.0	61	81.89	127	900001	4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
4895bce8e320a5bf47a9ca23b5631654	900009	NR_111007	1.04e-30	121.0	38	89.88799999999998	89	900009	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
4932e029d9172067e8f5fd3ec92cf65f	900004	NR_077145	8.999999999999997e-62	223.0	100	81.857	237	900004	1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_chrysogenum	candidate_available
4932e029d9172067e8f5fd3ec92cf65f	900001	NR_121481	1.3399999999999999e-59	216.0	100	81.435	237	900001	2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
4932e029d9172067e8f5fd3ec92cf65f	900003	NR_144900	1.86e-32	126.0	65	94.048	84	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
4932e029d9172067e8f5fd3ec92cf65f	900007	NR_130691	5.690000000000001e-20	84.2	67	92.857	56	900007	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
4932e029d9172067e8f5fd3ec92cf65f	900006	NR_125332	1.99e-19	83.3	43	89.23100000000002	65	900006	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida	Candida_albicans	candidate_available
4941117af711ee0d06af22a61b399b2d	900007	NR_130691	2.48e-32	125.0	53	91.011	89	900007	1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
4941117af711ee0d06af22a61b399b2d	900002	NR_171785	8.66e-32	123.0	52	90.909	88	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
4941117af711ee0d06af22a61b399b2d	900003	NR_144900	1.0499999999999999e-30	121.0	63	89.88799999999998	89	900003	3	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton_interdigitale	candidate_available
4941117af711ee0d06af22a61b399b2d	900001	NR_121481	1.0499999999999999e-30	121.0	62	89.88799999999998	89	900001	4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_fumigatus	candidate_available
4941117af711ee0d06af22a61b399b2d	900009	NR_111007	1.0499999999999999e-30	121.0	46	89.88799999999998	89	900009	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
4951881ce90885c4c3b8b071badab83f	900005	NR_130690	0.008	26.5	63	100.0	14	900005	1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
4951881ce90885c4c3b8b071badab83f	900005	NR_130690	0.008	26.5	63	100.0	14	900005	2	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_keratoplasticum	candidate_available
4951881ce90885c4c3b8b071badab83f	900010	NR_130667	0.008	26.5	59	100.0	14	900010	3	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
4951881ce90885c4c3b8b071badab83f	900010	NR_130667	0.008	26.5	59	100.0	14	900010	4	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
4951881ce90885c4c3b8b071badab83f	900008	NR_111475	0.008	26.5	58	100.0	14	900008	5	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
4aae9ea7e4bfc0aaa35d3772535cb612	900010	NR_130667	1.53e-14	67.1	62	83.333	66	900010	1	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
4aae9ea7e4bfc0aaa35d3772535cb612	900002	NR_171785	1.53e-14	67.1	61	81.15899999999998	69	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
4aae9ea7e4bfc0aaa35d3772535cb612	900008	NR_111475	6.490000000000001e-13	60.8	45	87.5	48	900008	3	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
4aae9ea7e4bfc0aaa35d3772535cb612	900009	NR_111007	9.64e-11	54.5	60	79.688	64	900009	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
4aae9ea7e4bfc0aaa35d3772535cb612	900007	NR_130691	9.64e-11	53.6	53	78.125	64	900007	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
4b3032f1ababa735f461201a632784c8	900010	NR_130667	1.99e-19	82.4	78	79.048	105	900010	1	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	candidate_available
4b3032f1ababa735f461201a632784c8	900002	NR_171785	2.95e-17	76.1	61	85.93799999999997	64	900002	2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus_neoformans	candidate_available
4b3032f1ababa735f461201a632784c8	900008	NR_111475	1.03e-16	73.4	50	87.09700000000002	62	900008	3	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	candidate_available
4b3032f1ababa735f461201a632784c8	900007	NR_130691	1.53e-14	67.1	52	82.81200000000003	64	900007	4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_glabratus	candidate_available
4b3032f1ababa735f461201a632784c8	900009	NR_111007	1.86e-13	63.5	65	82.81200000000003	64	900009	5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	candidate_available
